ForecastID,ProductID,ProductName,Category,ModelName,ForecastDate,ForecastQty,LowerBound,UpperBound,HorizonDays,GeneratedAt
187118,2,RFID Scanner v02,Electronics,HoltWinters,2024-01-12,11.16,7.33,14.99,60,2026-03-02 22:51:32
187119,2,RFID Scanner v02,Electronics,HoltWinters,2024-01-13,11.16,7.33,14.99,60,2026-03-02 22:51:32
187120,2,RFID Scanner v02,Electronics,HoltWinters,2024-01-14,11.16,7.33,14.99,60,2026-03-02 22:51:32
187121,2,RFID Scanner v02,Electronics,HoltWinters,2024-01-15,5.81,1.98,9.63,60,2026-03-02 22:51:32
187122,2,RFID Scanner v02,Electronics,HoltWinters,2024-01-16,5.81,1.98,9.63,60,2026-03-02 22:51:32
187123,2,RFID Scanner v02,Electronics,HoltWinters,2024-01-17,5.81,1.98,9.63,60,2026-03-02 22:51:32
187124,2,RFID Scanner v02,Electronics,HoltWinters,2024-01-18,5.81,1.98,9.63,60,2026-03-02 22:51:32
187125,2,RFID Scanner v02,Electronics,HoltWinters,2024-01-19,5.81,1.98,9.63,60,2026-03-02 22:51:32
187126,2,RFID Scanner v02,Electronics,HoltWinters,2024-01-20,5.81,1.98,9.63,60,2026-03-02 22:51:32
187127,2,RFID Scanner v02,Electronics,HoltWinters,2024-01-21,5.81,1.98,9.63,60,2026-03-02 22:51:32
187128,2,RFID Scanner v02,Electronics,HoltWinters,2024-01-22,13.02,9.2,16.85,60,2026-03-02 22:51:32
187129,2,RFID Scanner v02,Electronics,HoltWinters,2024-01-23,13.02,9.2,16.85,60,2026-03-02 22:51:32
187130,2,RFID Scanner v02,Electronics,HoltWinters,2024-01-24,13.02,9.2,16.85,60,2026-03-02 22:51:32
187131,2,RFID Scanner v02,Electronics,HoltWinters,2024-01-25,13.02,9.2,16.85,60,2026-03-02 22:51:32
187132,2,RFID Scanner v02,Electronics,HoltWinters,2024-01-26,13.02,9.2,16.85,60,2026-03-02 22:51:32
187133,2,RFID Scanner v02,Electronics,HoltWinters,2024-01-27,13.02,9.2,16.85,60,2026-03-02 22:51:32
187134,2,RFID Scanner v02,Electronics,HoltWinters,2024-01-28,13.02,9.2,16.85,60,2026-03-02 22:51:32
187135,2,RFID Scanner v02,Electronics,HoltWinters,2024-01-29,6.67,2.84,10.5,60,2026-03-02 22:51:32
187136,2,RFID Scanner v02,Electronics,HoltWinters,2024-01-30,6.67,2.84,10.5,60,2026-03-02 22:51:32
187137,2,RFID Scanner v02,Electronics,HoltWinters,2024-01-31,6.67,2.84,10.5,60,2026-03-02 22:51:32
187138,2,RFID Scanner v02,Electronics,HoltWinters,2024-02-01,6.67,2.84,10.5,60,2026-03-02 22:51:32
187139,2,RFID Scanner v02,Electronics,HoltWinters,2024-02-02,6.67,2.84,10.5,60,2026-03-02 22:51:32
187140,2,RFID Scanner v02,Electronics,HoltWinters,2024-02-03,6.67,2.84,10.5,60,2026-03-02 22:51:32
187141,2,RFID Scanner v02,Electronics,HoltWinters,2024-02-04,6.67,2.84,10.5,60,2026-03-02 22:51:32
187142,2,RFID Scanner v02,Electronics,HoltWinters,2024-02-05,8.74,4.91,12.57,60,2026-03-02 22:51:32
187143,2,RFID Scanner v02,Electronics,HoltWinters,2024-02-06,8.74,4.91,12.57,60,2026-03-02 22:51:32
187144,2,RFID Scanner v02,Electronics,HoltWinters,2024-02-07,8.74,4.91,12.57,60,2026-03-02 22:51:32
187145,2,RFID Scanner v02,Electronics,HoltWinters,2024-02-08,8.74,4.91,12.57,60,2026-03-02 22:51:32
187146,2,RFID Scanner v02,Electronics,HoltWinters,2024-02-09,8.74,4.91,12.57,60,2026-03-02 22:51:32
187147,2,RFID Scanner v02,Electronics,HoltWinters,2024-02-10,8.74,4.91,12.57,60,2026-03-02 22:51:32
187148,2,RFID Scanner v02,Electronics,HoltWinters,2024-02-11,8.74,4.91,12.57,60,2026-03-02 22:51:32
187149,2,RFID Scanner v02,Electronics,HoltWinters,2024-02-12,6.38,2.56,10.21,60,2026-03-02 22:51:32
187150,2,RFID Scanner v02,Electronics,HoltWinters,2024-02-13,6.38,2.56,10.21,60,2026-03-02 22:51:32
187151,2,RFID Scanner v02,Electronics,HoltWinters,2024-02-14,6.38,2.56,10.21,60,2026-03-02 22:51:32
187152,2,RFID Scanner v02,Electronics,HoltWinters,2024-02-15,6.38,2.56,10.21,60,2026-03-02 22:51:32
187153,2,RFID Scanner v02,Electronics,HoltWinters,2024-02-16,6.38,2.56,10.21,60,2026-03-02 22:51:32
187154,2,RFID Scanner v02,Electronics,HoltWinters,2024-02-17,6.38,2.56,10.21,60,2026-03-02 22:51:32
187155,2,RFID Scanner v02,Electronics,HoltWinters,2024-02-18,6.38,2.56,10.21,60,2026-03-02 22:51:32
187156,2,RFID Scanner v02,Electronics,HoltWinters,2024-02-19,11.24,7.42,15.07,60,2026-03-02 22:51:32
187157,2,RFID Scanner v02,Electronics,HoltWinters,2024-02-20,11.24,7.42,15.07,60,2026-03-02 22:51:32
187158,2,RFID Scanner v02,Electronics,HoltWinters,2024-02-21,11.24,7.42,15.07,60,2026-03-02 22:51:32
187159,2,RFID Scanner v02,Electronics,HoltWinters,2024-02-22,11.24,7.42,15.07,60,2026-03-02 22:51:32
187160,2,RFID Scanner v02,Electronics,HoltWinters,2024-02-23,11.24,7.42,15.07,60,2026-03-02 22:51:32
187161,2,RFID Scanner v02,Electronics,HoltWinters,2024-02-24,11.24,7.42,15.07,60,2026-03-02 22:51:32
187162,2,RFID Scanner v02,Electronics,HoltWinters,2024-02-25,11.24,7.42,15.07,60,2026-03-02 22:51:32
187163,2,RFID Scanner v02,Electronics,HoltWinters,2024-02-26,8.67,4.85,12.5,60,2026-03-02 22:51:32
187164,2,RFID Scanner v02,Electronics,HoltWinters,2024-02-27,8.67,4.85,12.5,60,2026-03-02 22:51:32
187165,2,RFID Scanner v02,Electronics,HoltWinters,2024-02-28,8.67,4.85,12.5,60,2026-03-02 22:51:32
187166,2,RFID Scanner v02,Electronics,HoltWinters,2024-02-29,8.67,4.85,12.5,60,2026-03-02 22:51:32
187167,2,RFID Scanner v02,Electronics,HoltWinters,2024-01-01,14.58,10.76,18.41,90,2026-03-02 22:51:32
187168,2,RFID Scanner v02,Electronics,HoltWinters,2024-01-02,14.58,10.76,18.41,90,2026-03-02 22:51:32
187169,2,RFID Scanner v02,Electronics,HoltWinters,2024-01-03,14.58,10.76,18.41,90,2026-03-02 22:51:32
187170,2,RFID Scanner v02,Electronics,HoltWinters,2024-01-04,14.58,10.76,18.41,90,2026-03-02 22:51:32
187171,2,RFID Scanner v02,Electronics,HoltWinters,2024-01-05,14.58,10.76,18.41,90,2026-03-02 22:51:32
187172,2,RFID Scanner v02,Electronics,HoltWinters,2024-01-06,14.58,10.76,18.41,90,2026-03-02 22:51:32
187173,2,RFID Scanner v02,Electronics,HoltWinters,2024-01-07,14.58,10.76,18.41,90,2026-03-02 22:51:32
187174,2,RFID Scanner v02,Electronics,HoltWinters,2024-01-08,11.16,7.33,14.99,90,2026-03-02 22:51:32
187175,2,RFID Scanner v02,Electronics,HoltWinters,2024-01-09,11.16,7.33,14.99,90,2026-03-02 22:51:32
187176,2,RFID Scanner v02,Electronics,HoltWinters,2024-01-10,11.16,7.33,14.99,90,2026-03-02 22:51:32
187177,2,RFID Scanner v02,Electronics,HoltWinters,2024-01-11,11.16,7.33,14.99,90,2026-03-02 22:51:32
187178,2,RFID Scanner v02,Electronics,HoltWinters,2024-01-12,11.16,7.33,14.99,90,2026-03-02 22:51:32
187179,2,RFID Scanner v02,Electronics,HoltWinters,2024-01-13,11.16,7.33,14.99,90,2026-03-02 22:51:32
187180,2,RFID Scanner v02,Electronics,HoltWinters,2024-01-14,11.16,7.33,14.99,90,2026-03-02 22:51:32
187181,2,RFID Scanner v02,Electronics,HoltWinters,2024-01-15,5.81,1.98,9.63,90,2026-03-02 22:51:32
187182,2,RFID Scanner v02,Electronics,HoltWinters,2024-01-16,5.81,1.98,9.63,90,2026-03-02 22:51:32
187183,2,RFID Scanner v02,Electronics,HoltWinters,2024-01-17,5.81,1.98,9.63,90,2026-03-02 22:51:32
187184,2,RFID Scanner v02,Electronics,HoltWinters,2024-01-18,5.81,1.98,9.63,90,2026-03-02 22:51:32
187185,2,RFID Scanner v02,Electronics,HoltWinters,2024-01-19,5.81,1.98,9.63,90,2026-03-02 22:51:32
187186,2,RFID Scanner v02,Electronics,HoltWinters,2024-01-20,5.81,1.98,9.63,90,2026-03-02 22:51:32
187187,2,RFID Scanner v02,Electronics,HoltWinters,2024-01-21,5.81,1.98,9.63,90,2026-03-02 22:51:32
187188,2,RFID Scanner v02,Electronics,HoltWinters,2024-01-22,13.02,9.2,16.85,90,2026-03-02 22:51:32
187189,2,RFID Scanner v02,Electronics,HoltWinters,2024-01-23,13.02,9.2,16.85,90,2026-03-02 22:51:32
187190,2,RFID Scanner v02,Electronics,HoltWinters,2024-01-24,13.02,9.2,16.85,90,2026-03-02 22:51:32
187191,2,RFID Scanner v02,Electronics,HoltWinters,2024-01-25,13.02,9.2,16.85,90,2026-03-02 22:51:32
187192,2,RFID Scanner v02,Electronics,HoltWinters,2024-01-26,13.02,9.2,16.85,90,2026-03-02 22:51:32
187193,2,RFID Scanner v02,Electronics,HoltWinters,2024-01-27,13.02,9.2,16.85,90,2026-03-02 22:51:32
187194,2,RFID Scanner v02,Electronics,HoltWinters,2024-01-28,13.02,9.2,16.85,90,2026-03-02 22:51:32
187195,2,RFID Scanner v02,Electronics,HoltWinters,2024-01-29,6.67,2.84,10.5,90,2026-03-02 22:51:32
187196,2,RFID Scanner v02,Electronics,HoltWinters,2024-01-30,6.67,2.84,10.5,90,2026-03-02 22:51:32
187197,2,RFID Scanner v02,Electronics,HoltWinters,2024-01-31,6.67,2.84,10.5,90,2026-03-02 22:51:32
187198,2,RFID Scanner v02,Electronics,HoltWinters,2024-02-01,6.67,2.84,10.5,90,2026-03-02 22:51:32
187199,2,RFID Scanner v02,Electronics,HoltWinters,2024-02-02,6.67,2.84,10.5,90,2026-03-02 22:51:32
187200,2,RFID Scanner v02,Electronics,HoltWinters,2024-02-03,6.67,2.84,10.5,90,2026-03-02 22:51:32
187201,2,RFID Scanner v02,Electronics,HoltWinters,2024-02-04,6.67,2.84,10.5,90,2026-03-02 22:51:32
187202,2,RFID Scanner v02,Electronics,HoltWinters,2024-02-05,8.74,4.91,12.57,90,2026-03-02 22:51:32
187203,2,RFID Scanner v02,Electronics,HoltWinters,2024-02-06,8.74,4.91,12.57,90,2026-03-02 22:51:32
187204,2,RFID Scanner v02,Electronics,HoltWinters,2024-02-07,8.74,4.91,12.57,90,2026-03-02 22:51:32
187205,2,RFID Scanner v02,Electronics,HoltWinters,2024-02-08,8.74,4.91,12.57,90,2026-03-02 22:51:32
187206,2,RFID Scanner v02,Electronics,HoltWinters,2024-02-09,8.74,4.91,12.57,90,2026-03-02 22:51:32
187207,2,RFID Scanner v02,Electronics,HoltWinters,2024-02-10,8.74,4.91,12.57,90,2026-03-02 22:51:32
187208,2,RFID Scanner v02,Electronics,HoltWinters,2024-02-11,8.74,4.91,12.57,90,2026-03-02 22:51:32
187209,2,RFID Scanner v02,Electronics,HoltWinters,2024-02-12,6.38,2.56,10.21,90,2026-03-02 22:51:32
187210,2,RFID Scanner v02,Electronics,HoltWinters,2024-02-13,6.38,2.56,10.21,90,2026-03-02 22:51:32
187211,2,RFID Scanner v02,Electronics,HoltWinters,2024-02-14,6.38,2.56,10.21,90,2026-03-02 22:51:32
187212,2,RFID Scanner v02,Electronics,HoltWinters,2024-02-15,6.38,2.56,10.21,90,2026-03-02 22:51:32
187213,2,RFID Scanner v02,Electronics,HoltWinters,2024-02-16,6.38,2.56,10.21,90,2026-03-02 22:51:32
187214,2,RFID Scanner v02,Electronics,HoltWinters,2024-02-17,6.38,2.56,10.21,90,2026-03-02 22:51:32
187215,2,RFID Scanner v02,Electronics,HoltWinters,2024-02-18,6.38,2.56,10.21,90,2026-03-02 22:51:32
187216,2,RFID Scanner v02,Electronics,HoltWinters,2024-02-19,11.24,7.42,15.07,90,2026-03-02 22:51:32
187217,2,RFID Scanner v02,Electronics,HoltWinters,2024-02-20,11.24,7.42,15.07,90,2026-03-02 22:51:32
187218,2,RFID Scanner v02,Electronics,HoltWinters,2024-02-21,11.24,7.42,15.07,90,2026-03-02 22:51:32
187219,2,RFID Scanner v02,Electronics,HoltWinters,2024-02-22,11.24,7.42,15.07,90,2026-03-02 22:51:32
187220,2,RFID Scanner v02,Electronics,HoltWinters,2024-02-23,11.24,7.42,15.07,90,2026-03-02 22:51:32
187221,2,RFID Scanner v02,Electronics,HoltWinters,2024-02-24,11.24,7.42,15.07,90,2026-03-02 22:51:32
187222,2,RFID Scanner v02,Electronics,HoltWinters,2024-02-25,11.24,7.42,15.07,90,2026-03-02 22:51:32
187223,2,RFID Scanner v02,Electronics,HoltWinters,2024-02-26,8.67,4.85,12.5,90,2026-03-02 22:51:32
187224,2,RFID Scanner v02,Electronics,HoltWinters,2024-02-27,8.67,4.85,12.5,90,2026-03-02 22:51:32
187225,2,RFID Scanner v02,Electronics,HoltWinters,2024-02-28,8.67,4.85,12.5,90,2026-03-02 22:51:32
187226,2,RFID Scanner v02,Electronics,HoltWinters,2024-02-29,8.67,4.85,12.5,90,2026-03-02 22:51:32
187227,2,RFID Scanner v02,Electronics,HoltWinters,2024-03-01,8.67,4.85,12.5,90,2026-03-02 22:51:32
187228,2,RFID Scanner v02,Electronics,HoltWinters,2024-03-02,8.67,4.85,12.5,90,2026-03-02 22:51:32
187229,2,RFID Scanner v02,Electronics,HoltWinters,2024-03-03,8.67,4.85,12.5,90,2026-03-02 22:51:32
187230,2,RFID Scanner v02,Electronics,HoltWinters,2024-03-04,14.6,10.77,18.43,90,2026-03-02 22:51:32
187231,2,RFID Scanner v02,Electronics,HoltWinters,2024-03-05,14.6,10.77,18.43,90,2026-03-02 22:51:32
187232,2,RFID Scanner v02,Electronics,HoltWinters,2024-03-06,14.6,10.77,18.43,90,2026-03-02 22:51:32
187233,2,RFID Scanner v02,Electronics,HoltWinters,2024-03-07,14.6,10.77,18.43,90,2026-03-02 22:51:32
187234,2,RFID Scanner v02,Electronics,HoltWinters,2024-03-08,14.6,10.77,18.43,90,2026-03-02 22:51:32
187235,2,RFID Scanner v02,Electronics,HoltWinters,2024-03-09,14.6,10.77,18.43,90,2026-03-02 22:51:32
187236,2,RFID Scanner v02,Electronics,HoltWinters,2024-03-10,14.6,10.77,18.43,90,2026-03-02 22:51:32
187237,2,RFID Scanner v02,Electronics,HoltWinters,2024-03-11,11.89,8.06,15.71,90,2026-03-02 22:51:32
187238,2,RFID Scanner v02,Electronics,HoltWinters,2024-03-12,11.89,8.06,15.71,90,2026-03-02 22:51:32
187239,2,RFID Scanner v02,Electronics,HoltWinters,2024-03-13,11.89,8.06,15.71,90,2026-03-02 22:51:32
187240,2,RFID Scanner v02,Electronics,HoltWinters,2024-03-14,11.89,8.06,15.71,90,2026-03-02 22:51:32
187241,2,RFID Scanner v02,Electronics,HoltWinters,2024-03-15,11.89,8.06,15.71,90,2026-03-02 22:51:32
187242,2,RFID Scanner v02,Electronics,HoltWinters,2024-03-16,11.89,8.06,15.71,90,2026-03-02 22:51:32
187243,2,RFID Scanner v02,Electronics,HoltWinters,2024-03-17,11.89,8.06,15.71,90,2026-03-02 22:51:32
187244,2,RFID Scanner v02,Electronics,HoltWinters,2024-03-18,12.17,8.35,16.0,90,2026-03-02 22:51:32
187245,2,RFID Scanner v02,Electronics,HoltWinters,2024-03-19,12.17,8.35,16.0,90,2026-03-02 22:51:32
187246,2,RFID Scanner v02,Electronics,HoltWinters,2024-03-20,12.17,8.35,16.0,90,2026-03-02 22:51:32
187247,2,RFID Scanner v02,Electronics,HoltWinters,2024-03-21,12.17,8.35,16.0,90,2026-03-02 22:51:32
187248,2,RFID Scanner v02,Electronics,HoltWinters,2024-03-22,12.17,8.35,16.0,90,2026-03-02 22:51:32
187249,2,RFID Scanner v02,Electronics,HoltWinters,2024-03-23,12.17,8.35,16.0,90,2026-03-02 22:51:32
187250,2,RFID Scanner v02,Electronics,HoltWinters,2024-03-24,12.17,8.35,16.0,90,2026-03-02 22:51:32
187251,2,RFID Scanner v02,Electronics,HoltWinters,2024-03-25,11.46,7.63,15.28,90,2026-03-02 22:51:32
187252,2,RFID Scanner v02,Electronics,HoltWinters,2024-03-26,11.46,7.63,15.28,90,2026-03-02 22:51:32
187253,2,RFID Scanner v02,Electronics,HoltWinters,2024-03-27,11.46,7.63,15.28,90,2026-03-02 22:51:32
187254,2,RFID Scanner v02,Electronics,HoltWinters,2024-03-28,11.46,7.63,15.28,90,2026-03-02 22:51:32
187255,2,RFID Scanner v02,Electronics,HoltWinters,2024-03-29,11.46,7.63,15.28,90,2026-03-02 22:51:32
187256,2,RFID Scanner v02,Electronics,HoltWinters,2024-03-30,11.46,7.63,15.28,90,2026-03-02 22:51:32
187257,3,Barcode Reader v03,Electronics,HoltWinters,2024-01-01,7.56,4.06,11.06,30,2026-03-02 22:51:32
187258,3,Barcode Reader v03,Electronics,HoltWinters,2024-01-02,7.56,4.06,11.06,30,2026-03-02 22:51:32
187259,3,Barcode Reader v03,Electronics,HoltWinters,2024-01-03,7.56,4.06,11.06,30,2026-03-02 22:51:32
187260,3,Barcode Reader v03,Electronics,HoltWinters,2024-01-04,7.56,4.06,11.06,30,2026-03-02 22:51:32
187261,3,Barcode Reader v03,Electronics,HoltWinters,2024-01-05,7.56,4.06,11.06,30,2026-03-02 22:51:32
187262,3,Barcode Reader v03,Electronics,HoltWinters,2024-01-06,7.56,4.06,11.06,30,2026-03-02 22:51:32
187263,3,Barcode Reader v03,Electronics,HoltWinters,2024-01-07,7.56,4.06,11.06,30,2026-03-02 22:51:32
187264,3,Barcode Reader v03,Electronics,HoltWinters,2024-01-08,11.42,7.92,14.92,30,2026-03-02 22:51:32
187265,3,Barcode Reader v03,Electronics,HoltWinters,2024-01-09,11.42,7.92,14.92,30,2026-03-02 22:51:32
187266,3,Barcode Reader v03,Electronics,HoltWinters,2024-01-10,11.42,7.92,14.92,30,2026-03-02 22:51:32
187267,3,Barcode Reader v03,Electronics,HoltWinters,2024-01-11,11.42,7.92,14.92,30,2026-03-02 22:51:32
187268,3,Barcode Reader v03,Electronics,HoltWinters,2024-01-12,11.42,7.92,14.92,30,2026-03-02 22:51:32
187269,3,Barcode Reader v03,Electronics,HoltWinters,2024-01-13,11.42,7.92,14.92,30,2026-03-02 22:51:32
187270,3,Barcode Reader v03,Electronics,HoltWinters,2024-01-14,11.42,7.92,14.92,30,2026-03-02 22:51:32
187271,3,Barcode Reader v03,Electronics,HoltWinters,2024-01-15,8.77,5.27,12.27,30,2026-03-02 22:51:32
187272,3,Barcode Reader v03,Electronics,HoltWinters,2024-01-16,8.77,5.27,12.27,30,2026-03-02 22:51:32
187273,3,Barcode Reader v03,Electronics,HoltWinters,2024-01-17,8.77,5.27,12.27,30,2026-03-02 22:51:32
187274,3,Barcode Reader v03,Electronics,HoltWinters,2024-01-18,8.77,5.27,12.27,30,2026-03-02 22:51:32
187275,3,Barcode Reader v03,Electronics,HoltWinters,2024-01-19,8.77,5.27,12.27,30,2026-03-02 22:51:32
187276,3,Barcode Reader v03,Electronics,HoltWinters,2024-01-20,8.77,5.27,12.27,30,2026-03-02 22:51:32
187277,3,Barcode Reader v03,Electronics,HoltWinters,2024-01-21,8.77,5.27,12.27,30,2026-03-02 22:51:32
187278,3,Barcode Reader v03,Electronics,HoltWinters,2024-01-22,9.55,6.05,13.05,30,2026-03-02 22:51:32
187279,3,Barcode Reader v03,Electronics,HoltWinters,2024-01-23,9.55,6.05,13.05,30,2026-03-02 22:51:32
187280,3,Barcode Reader v03,Electronics,HoltWinters,2024-01-24,9.55,6.05,13.05,30,2026-03-02 22:51:32
187281,3,Barcode Reader v03,Electronics,HoltWinters,2024-01-25,9.55,6.05,13.05,30,2026-03-02 22:51:32
187282,3,Barcode Reader v03,Electronics,HoltWinters,2024-01-26,9.55,6.05,13.05,30,2026-03-02 22:51:32
187283,3,Barcode Reader v03,Electronics,HoltWinters,2024-01-27,9.55,6.05,13.05,30,2026-03-02 22:51:32
187284,3,Barcode Reader v03,Electronics,HoltWinters,2024-01-28,9.55,6.05,13.05,30,2026-03-02 22:51:32
187285,3,Barcode Reader v03,Electronics,HoltWinters,2024-01-01,7.56,4.06,11.06,60,2026-03-02 22:51:32
187286,3,Barcode Reader v03,Electronics,HoltWinters,2024-01-02,7.56,4.06,11.06,60,2026-03-02 22:51:32
187287,3,Barcode Reader v03,Electronics,HoltWinters,2024-01-03,7.56,4.06,11.06,60,2026-03-02 22:51:32
187288,3,Barcode Reader v03,Electronics,HoltWinters,2024-01-04,7.56,4.06,11.06,60,2026-03-02 22:51:32
187289,3,Barcode Reader v03,Electronics,HoltWinters,2024-01-05,7.56,4.06,11.06,60,2026-03-02 22:51:32
187290,3,Barcode Reader v03,Electronics,HoltWinters,2024-01-06,7.56,4.06,11.06,60,2026-03-02 22:51:32
187291,3,Barcode Reader v03,Electronics,HoltWinters,2024-01-07,7.56,4.06,11.06,60,2026-03-02 22:51:32
187292,3,Barcode Reader v03,Electronics,HoltWinters,2024-01-08,11.42,7.92,14.92,60,2026-03-02 22:51:32
187293,3,Barcode Reader v03,Electronics,HoltWinters,2024-01-09,11.42,7.92,14.92,60,2026-03-02 22:51:32
187294,3,Barcode Reader v03,Electronics,HoltWinters,2024-01-10,11.42,7.92,14.92,60,2026-03-02 22:51:32
187295,3,Barcode Reader v03,Electronics,HoltWinters,2024-01-11,11.42,7.92,14.92,60,2026-03-02 22:51:32
187296,3,Barcode Reader v03,Electronics,HoltWinters,2024-01-12,11.42,7.92,14.92,60,2026-03-02 22:51:32
187297,3,Barcode Reader v03,Electronics,HoltWinters,2024-01-13,11.42,7.92,14.92,60,2026-03-02 22:51:32
187298,3,Barcode Reader v03,Electronics,HoltWinters,2024-01-14,11.42,7.92,14.92,60,2026-03-02 22:51:32
187299,3,Barcode Reader v03,Electronics,HoltWinters,2024-01-15,8.77,5.27,12.27,60,2026-03-02 22:51:32
187300,3,Barcode Reader v03,Electronics,HoltWinters,2024-01-16,8.77,5.27,12.27,60,2026-03-02 22:51:32
187301,3,Barcode Reader v03,Electronics,HoltWinters,2024-01-17,8.77,5.27,12.27,60,2026-03-02 22:51:32
187302,3,Barcode Reader v03,Electronics,HoltWinters,2024-01-18,8.77,5.27,12.27,60,2026-03-02 22:51:32
187303,3,Barcode Reader v03,Electronics,HoltWinters,2024-01-19,8.77,5.27,12.27,60,2026-03-02 22:51:32
187304,3,Barcode Reader v03,Electronics,HoltWinters,2024-01-20,8.77,5.27,12.27,60,2026-03-02 22:51:32
187305,3,Barcode Reader v03,Electronics,HoltWinters,2024-01-21,8.77,5.27,12.27,60,2026-03-02 22:51:32
187306,3,Barcode Reader v03,Electronics,HoltWinters,2024-01-22,9.55,6.05,13.05,60,2026-03-02 22:51:32
187307,3,Barcode Reader v03,Electronics,HoltWinters,2024-01-23,9.55,6.05,13.05,60,2026-03-02 22:51:32
187308,3,Barcode Reader v03,Electronics,HoltWinters,2024-01-24,9.55,6.05,13.05,60,2026-03-02 22:51:32
187309,3,Barcode Reader v03,Electronics,HoltWinters,2024-01-25,9.55,6.05,13.05,60,2026-03-02 22:51:32
187310,3,Barcode Reader v03,Electronics,HoltWinters,2024-01-26,9.55,6.05,13.05,60,2026-03-02 22:51:32
187311,3,Barcode Reader v03,Electronics,HoltWinters,2024-01-27,9.55,6.05,13.05,60,2026-03-02 22:51:32
187312,3,Barcode Reader v03,Electronics,HoltWinters,2024-01-28,9.55,6.05,13.05,60,2026-03-02 22:51:32
187313,3,Barcode Reader v03,Electronics,HoltWinters,2024-01-29,8.12,4.63,11.62,60,2026-03-02 22:51:32
187314,3,Barcode Reader v03,Electronics,HoltWinters,2024-01-30,8.12,4.63,11.62,60,2026-03-02 22:51:32
187315,3,Barcode Reader v03,Electronics,HoltWinters,2024-01-31,8.12,4.63,11.62,60,2026-03-02 22:51:32
187316,3,Barcode Reader v03,Electronics,HoltWinters,2024-02-01,8.12,4.63,11.62,60,2026-03-02 22:51:32
187317,3,Barcode Reader v03,Electronics,HoltWinters,2024-02-02,8.12,4.63,11.62,60,2026-03-02 22:51:32
187318,3,Barcode Reader v03,Electronics,HoltWinters,2024-02-03,8.12,4.63,11.62,60,2026-03-02 22:51:32
187319,3,Barcode Reader v03,Electronics,HoltWinters,2024-02-04,8.12,4.63,11.62,60,2026-03-02 22:51:32
187320,3,Barcode Reader v03,Electronics,HoltWinters,2024-02-05,9.27,5.77,12.77,60,2026-03-02 22:51:32
187321,3,Barcode Reader v03,Electronics,HoltWinters,2024-02-06,9.27,5.77,12.77,60,2026-03-02 22:51:32
187322,3,Barcode Reader v03,Electronics,HoltWinters,2024-02-07,9.27,5.77,12.77,60,2026-03-02 22:51:32
187323,3,Barcode Reader v03,Electronics,HoltWinters,2024-02-08,9.27,5.77,12.77,60,2026-03-02 22:51:32
187324,3,Barcode Reader v03,Electronics,HoltWinters,2024-02-09,9.27,5.77,12.77,60,2026-03-02 22:51:32
187325,3,Barcode Reader v03,Electronics,HoltWinters,2024-02-10,9.27,5.77,12.77,60,2026-03-02 22:51:32
187326,3,Barcode Reader v03,Electronics,HoltWinters,2024-02-11,9.27,5.77,12.77,60,2026-03-02 22:51:32
187327,3,Barcode Reader v03,Electronics,HoltWinters,2024-02-12,11.05,7.55,14.55,60,2026-03-02 22:51:32
187328,3,Barcode Reader v03,Electronics,HoltWinters,2024-02-13,11.05,7.55,14.55,60,2026-03-02 22:51:32
187329,3,Barcode Reader v03,Electronics,HoltWinters,2024-02-14,11.05,7.55,14.55,60,2026-03-02 22:51:32
187330,3,Barcode Reader v03,Electronics,HoltWinters,2024-02-15,11.05,7.55,14.55,60,2026-03-02 22:51:32
187331,3,Barcode Reader v03,Electronics,HoltWinters,2024-02-16,11.05,7.55,14.55,60,2026-03-02 22:51:32
187332,3,Barcode Reader v03,Electronics,HoltWinters,2024-02-17,11.05,7.55,14.55,60,2026-03-02 22:51:32
187333,3,Barcode Reader v03,Electronics,HoltWinters,2024-02-18,11.05,7.55,14.55,60,2026-03-02 22:51:32
187334,3,Barcode Reader v03,Electronics,HoltWinters,2024-02-19,7.91,4.41,11.41,60,2026-03-02 22:51:32
187335,3,Barcode Reader v03,Electronics,HoltWinters,2024-02-20,7.91,4.41,11.41,60,2026-03-02 22:51:32
187336,3,Barcode Reader v03,Electronics,HoltWinters,2024-02-21,7.91,4.41,11.41,60,2026-03-02 22:51:32
187337,3,Barcode Reader v03,Electronics,HoltWinters,2024-02-22,7.91,4.41,11.41,60,2026-03-02 22:51:32
187338,3,Barcode Reader v03,Electronics,HoltWinters,2024-02-23,7.91,4.41,11.41,60,2026-03-02 22:51:32
187339,3,Barcode Reader v03,Electronics,HoltWinters,2024-02-24,7.91,4.41,11.41,60,2026-03-02 22:51:32
187340,3,Barcode Reader v03,Electronics,HoltWinters,2024-02-25,7.91,4.41,11.41,60,2026-03-02 22:51:32
187341,3,Barcode Reader v03,Electronics,HoltWinters,2024-02-26,10.06,6.56,13.56,60,2026-03-02 22:51:32
187342,3,Barcode Reader v03,Electronics,HoltWinters,2024-02-27,10.06,6.56,13.56,60,2026-03-02 22:51:32
187343,3,Barcode Reader v03,Electronics,HoltWinters,2024-02-28,10.06,6.56,13.56,60,2026-03-02 22:51:32
187344,3,Barcode Reader v03,Electronics,HoltWinters,2024-02-29,10.06,6.56,13.56,60,2026-03-02 22:51:32
187345,3,Barcode Reader v03,Electronics,HoltWinters,2024-01-01,7.56,4.06,11.06,90,2026-03-02 22:51:32
