ForecastID,ProductID,ProductName,Category,ModelName,ForecastDate,ForecastQty,LowerBound,UpperBound,HorizonDays,GeneratedAt
169612,3,Barcode Reader v03,Electronics,HoltWinters,2024-03-08,13.27,9.77,16.77,90,2026-03-02 22:42:38
169613,3,Barcode Reader v03,Electronics,HoltWinters,2024-03-09,13.27,9.77,16.77,90,2026-03-02 22:42:38
169614,3,Barcode Reader v03,Electronics,HoltWinters,2024-03-10,13.27,9.77,16.77,90,2026-03-02 22:42:38
169615,3,Barcode Reader v03,Electronics,HoltWinters,2024-03-11,13.77,10.27,17.27,90,2026-03-02 22:42:38
169616,3,Barcode Reader v03,Electronics,HoltWinters,2024-03-12,13.77,10.27,17.27,90,2026-03-02 22:42:38
169617,3,Barcode Reader v03,Electronics,HoltWinters,2024-03-13,13.77,10.27,17.27,90,2026-03-02 22:42:38
169618,3,Barcode Reader v03,Electronics,HoltWinters,2024-03-14,13.77,10.27,17.27,90,2026-03-02 22:42:38
169619,3,Barcode Reader v03,Electronics,HoltWinters,2024-03-15,13.77,10.27,17.27,90,2026-03-02 22:42:38
169620,3,Barcode Reader v03,Electronics,HoltWinters,2024-03-16,13.77,10.27,17.27,90,2026-03-02 22:42:38
169621,3,Barcode Reader v03,Electronics,HoltWinters,2024-03-17,13.77,10.27,17.27,90,2026-03-02 22:42:38
169622,3,Barcode Reader v03,Electronics,HoltWinters,2024-03-18,14.42,10.92,17.92,90,2026-03-02 22:42:38
169623,3,Barcode Reader v03,Electronics,HoltWinters,2024-03-19,14.42,10.92,17.92,90,2026-03-02 22:42:38
169624,3,Barcode Reader v03,Electronics,HoltWinters,2024-03-20,14.42,10.92,17.92,90,2026-03-02 22:42:38
169625,3,Barcode Reader v03,Electronics,HoltWinters,2024-03-21,14.42,10.92,17.92,90,2026-03-02 22:42:38
169626,3,Barcode Reader v03,Electronics,HoltWinters,2024-03-22,14.42,10.92,17.92,90,2026-03-02 22:42:38
169627,3,Barcode Reader v03,Electronics,HoltWinters,2024-03-23,14.42,10.92,17.92,90,2026-03-02 22:42:38
169628,3,Barcode Reader v03,Electronics,HoltWinters,2024-03-24,14.42,10.92,17.92,90,2026-03-02 22:42:38
169629,3,Barcode Reader v03,Electronics,HoltWinters,2024-03-25,10.92,7.42,14.42,90,2026-03-02 22:42:38
169630,3,Barcode Reader v03,Electronics,HoltWinters,2024-03-26,10.92,7.42,14.42,90,2026-03-02 22:42:38
169631,3,Barcode Reader v03,Electronics,HoltWinters,2024-03-27,10.92,7.42,14.42,90,2026-03-02 22:42:38
169632,3,Barcode Reader v03,Electronics,HoltWinters,2024-03-28,10.92,7.42,14.42,90,2026-03-02 22:42:38
169633,3,Barcode Reader v03,Electronics,HoltWinters,2024-03-29,10.92,7.42,14.42,90,2026-03-02 22:42:38
169634,3,Barcode Reader v03,Electronics,HoltWinters,2024-03-30,10.92,7.42,14.42,90,2026-03-02 22:42:38
169635,4,LED Display Module v04,Electronics,HoltWinters,2024-01-01,3.07,1.77,4.37,30,2026-03-02 22:42:38
169636,4,LED Display Module v04,Electronics,HoltWinters,2024-01-02,3.07,1.77,4.37,30,2026-03-02 22:42:38
169637,4,LED Display Module v04,Electronics,HoltWinters,2024-01-03,3.07,1.77,4.37,30,2026-03-02 22:42:38
169638,4,LED Display Module v04,Electronics,HoltWinters,2024-01-04,3.07,1.77,4.37,30,2026-03-02 22:42:38
169639,4,LED Display Module v04,Electronics,HoltWinters,2024-01-05,3.07,1.77,4.37,30,2026-03-02 22:42:38
169640,4,LED Display Module v04,Electronics,HoltWinters,2024-01-06,3.07,1.77,4.37,30,2026-03-02 22:42:38
169641,4,LED Display Module v04,Electronics,HoltWinters,2024-01-07,3.07,1.77,4.37,30,2026-03-02 22:42:38
169642,4,LED Display Module v04,Electronics,HoltWinters,2024-01-08,3.5,2.2,4.8,30,2026-03-02 22:42:38
169643,4,LED Display Module v04,Electronics,HoltWinters,2024-01-09,3.5,2.2,4.8,30,2026-03-02 22:42:38
169644,4,LED Display Module v04,Electronics,HoltWinters,2024-01-10,3.5,2.2,4.8,30,2026-03-02 22:42:38
169645,4,LED Display Module v04,Electronics,HoltWinters,2024-01-11,3.5,2.2,4.8,30,2026-03-02 22:42:38
169646,4,LED Display Module v04,Electronics,HoltWinters,2024-01-12,3.5,2.2,4.8,30,2026-03-02 22:42:38
169647,4,LED Display Module v04,Electronics,HoltWinters,2024-01-13,3.5,2.2,4.8,30,2026-03-02 22:42:38
169648,4,LED Display Module v04,Electronics,HoltWinters,2024-01-14,3.5,2.2,4.8,30,2026-03-02 22:42:38
169649,4,LED Display Module v04,Electronics,HoltWinters,2024-01-15,3.64,2.35,4.94,30,2026-03-02 22:42:38
169650,4,LED Display Module v04,Electronics,HoltWinters,2024-01-16,3.64,2.35,4.94,30,2026-03-02 22:42:38
169651,4,LED Display Module v04,Electronics,HoltWinters,2024-01-17,3.64,2.35,4.94,30,2026-03-02 22:42:38
169652,4,LED Display Module v04,Electronics,HoltWinters,2024-01-18,3.64,2.35,4.94,30,2026-03-02 22:42:38
169653,4,LED Display Module v04,Electronics,HoltWinters,2024-01-19,3.64,2.35,4.94,30,2026-03-02 22:42:38
169654,4,LED Display Module v04,Electronics,HoltWinters,2024-01-20,3.64,2.35,4.94,30,2026-03-02 22:42:38
169655,4,LED Display Module v04,Electronics,HoltWinters,2024-01-21,3.64,2.35,4.94,30,2026-03-02 22:42:38
169656,4,LED Display Module v04,Electronics,HoltWinters,2024-01-22,2.07,0.77,3.37,30,2026-03-02 22:42:38
169657,4,LED Display Module v04,Electronics,HoltWinters,2024-01-23,2.07,0.77,3.37,30,2026-03-02 22:42:38
169658,4,LED Display Module v04,Electronics,HoltWinters,2024-01-24,2.07,0.77,3.37,30,2026-03-02 22:42:38
169659,4,LED Display Module v04,Electronics,HoltWinters,2024-01-25,2.07,0.77,3.37,30,2026-03-02 22:42:38
169660,4,LED Display Module v04,Electronics,HoltWinters,2024-01-26,2.07,0.77,3.37,30,2026-03-02 22:42:38
169661,4,LED Display Module v04,Electronics,HoltWinters,2024-01-27,2.07,0.77,3.37,30,2026-03-02 22:42:38
169662,4,LED Display Module v04,Electronics,HoltWinters,2024-01-28,2.07,0.77,3.37,30,2026-03-02 22:42:38
169663,4,LED Display Module v04,Electronics,HoltWinters,2024-01-01,3.07,1.77,4.37,60,2026-03-02 22:42:38
169664,4,LED Display Module v04,Electronics,HoltWinters,2024-01-02,3.07,1.77,4.37,60,2026-03-02 22:42:38
169665,4,LED Display Module v04,Electronics,HoltWinters,2024-01-03,3.07,1.77,4.37,60,2026-03-02 22:42:38
169666,4,LED Display Module v04,Electronics,HoltWinters,2024-01-04,3.07,1.77,4.37,60,2026-03-02 22:42:38
169667,4,LED Display Module v04,Electronics,HoltWinters,2024-01-05,3.07,1.77,4.37,60,2026-03-02 22:42:38
169668,4,LED Display Module v04,Electronics,HoltWinters,2024-01-06,3.07,1.77,4.37,60,2026-03-02 22:42:38
169669,4,LED Display Module v04,Electronics,HoltWinters,2024-01-07,3.07,1.77,4.37,60,2026-03-02 22:42:38
169670,4,LED Display Module v04,Electronics,HoltWinters,2024-01-08,3.5,2.2,4.8,60,2026-03-02 22:42:38
169671,4,LED Display Module v04,Electronics,HoltWinters,2024-01-09,3.5,2.2,4.8,60,2026-03-02 22:42:38
169672,4,LED Display Module v04,Electronics,HoltWinters,2024-01-10,3.5,2.2,4.8,60,2026-03-02 22:42:38
169673,4,LED Display Module v04,Electronics,HoltWinters,2024-01-11,3.5,2.2,4.8,60,2026-03-02 22:42:38
169674,4,LED Display Module v04,Electronics,HoltWinters,2024-01-12,3.5,2.2,4.8,60,2026-03-02 22:42:38
169675,4,LED Display Module v04,Electronics,HoltWinters,2024-01-13,3.5,2.2,4.8,60,2026-03-02 22:42:38
169676,4,LED Display Module v04,Electronics,HoltWinters,2024-01-14,3.5,2.2,4.8,60,2026-03-02 22:42:38
169677,4,LED Display Module v04,Electronics,HoltWinters,2024-01-15,3.64,2.35,4.94,60,2026-03-02 22:42:38
169678,4,LED Display Module v04,Electronics,HoltWinters,2024-01-16,3.64,2.35,4.94,60,2026-03-02 22:42:38
169679,4,LED Display Module v04,Electronics,HoltWinters,2024-01-17,3.64,2.35,4.94,60,2026-03-02 22:42:38
169680,4,LED Display Module v04,Electronics,HoltWinters,2024-01-18,3.64,2.35,4.94,60,2026-03-02 22:42:38
169681,4,LED Display Module v04,Electronics,HoltWinters,2024-01-19,3.64,2.35,4.94,60,2026-03-02 22:42:38
169682,4,LED Display Module v04,Electronics,HoltWinters,2024-01-20,3.64,2.35,4.94,60,2026-03-02 22:42:38
169683,4,LED Display Module v04,Electronics,HoltWinters,2024-01-21,3.64,2.35,4.94,60,2026-03-02 22:42:38
169684,4,LED Display Module v04,Electronics,HoltWinters,2024-01-22,2.07,0.77,3.37,60,2026-03-02 22:42:38
169685,4,LED Display Module v04,Electronics,HoltWinters,2024-01-23,2.07,0.77,3.37,60,2026-03-02 22:42:38
169686,4,LED Display Module v04,Electronics,HoltWinters,2024-01-24,2.07,0.77,3.37,60,2026-03-02 22:42:38
169687,4,LED Display Module v04,Electronics,HoltWinters,2024-01-25,2.07,0.77,3.37,60,2026-03-02 22:42:38
169688,4,LED Display Module v04,Electronics,HoltWinters,2024-01-26,2.07,0.77,3.37,60,2026-03-02 22:42:38
169689,4,LED Display Module v04,Electronics,HoltWinters,2024-01-27,2.07,0.77,3.37,60,2026-03-02 22:42:38
169690,4,LED Display Module v04,Electronics,HoltWinters,2024-01-28,2.07,0.77,3.37,60,2026-03-02 22:42:38
169691,4,LED Display Module v04,Electronics,HoltWinters,2024-01-29,4.0,2.7,5.3,60,2026-03-02 22:42:38
169692,4,LED Display Module v04,Electronics,HoltWinters,2024-01-30,4.0,2.7,5.3,60,2026-03-02 22:42:38
169693,4,LED Display Module v04,Electronics,HoltWinters,2024-01-31,4.0,2.7,5.3,60,2026-03-02 22:42:38
169694,4,LED Display Module v04,Electronics,HoltWinters,2024-02-01,4.0,2.7,5.3,60,2026-03-02 22:42:38
169695,4,LED Display Module v04,Electronics,HoltWinters,2024-02-02,4.0,2.7,5.3,60,2026-03-02 22:42:38
169696,4,LED Display Module v04,Electronics,HoltWinters,2024-02-03,4.0,2.7,5.3,60,2026-03-02 22:42:38
169697,4,LED Display Module v04,Electronics,HoltWinters,2024-02-04,4.0,2.7,5.3,60,2026-03-02 22:42:38
169698,4,LED Display Module v04,Electronics,HoltWinters,2024-02-05,3.5,2.2,4.8,60,2026-03-02 22:42:38
169699,4,LED Display Module v04,Electronics,HoltWinters,2024-02-06,3.5,2.2,4.8,60,2026-03-02 22:42:38
169700,4,LED Display Module v04,Electronics,HoltWinters,2024-02-07,3.5,2.2,4.8,60,2026-03-02 22:42:38
169701,4,LED Display Module v04,Electronics,HoltWinters,2024-02-08,3.5,2.2,4.8,60,2026-03-02 22:42:38
169702,4,LED Display Module v04,Electronics,HoltWinters,2024-02-09,3.5,2.2,4.8,60,2026-03-02 22:42:38
169703,4,LED Display Module v04,Electronics,HoltWinters,2024-02-10,3.5,2.2,4.8,60,2026-03-02 22:42:38
169704,4,LED Display Module v04,Electronics,HoltWinters,2024-02-11,3.5,2.2,4.8,60,2026-03-02 22:42:38
169705,4,LED Display Module v04,Electronics,HoltWinters,2024-02-12,2.36,1.06,3.66,60,2026-03-02 22:42:38
169706,4,LED Display Module v04,Electronics,HoltWinters,2024-02-13,2.36,1.06,3.66,60,2026-03-02 22:42:38
169707,4,LED Display Module v04,Electronics,HoltWinters,2024-02-14,2.36,1.06,3.66,60,2026-03-02 22:42:38
169708,4,LED Display Module v04,Electronics,HoltWinters,2024-02-15,2.36,1.06,3.66,60,2026-03-02 22:42:38
169709,4,LED Display Module v04,Electronics,HoltWinters,2024-02-16,2.36,1.06,3.66,60,2026-03-02 22:42:38
169710,4,LED Display Module v04,Electronics,HoltWinters,2024-02-17,2.36,1.06,3.66,60,2026-03-02 22:42:38
169711,4,LED Display Module v04,Electronics,HoltWinters,2024-02-18,2.36,1.06,3.66,60,2026-03-02 22:42:38
169712,4,LED Display Module v04,Electronics,HoltWinters,2024-02-19,2.72,1.42,4.01,60,2026-03-02 22:42:38
169713,4,LED Display Module v04,Electronics,HoltWinters,2024-02-20,2.72,1.42,4.01,60,2026-03-02 22:42:38
169714,4,LED Display Module v04,Electronics,HoltWinters,2024-02-21,2.72,1.42,4.01,60,2026-03-02 22:42:38
169715,4,LED Display Module v04,Electronics,HoltWinters,2024-02-22,2.72,1.42,4.01,60,2026-03-02 22:42:38
169716,4,LED Display Module v04,Electronics,HoltWinters,2024-02-23,2.72,1.42,4.01,60,2026-03-02 22:42:38
169717,4,LED Display Module v04,Electronics,HoltWinters,2024-02-24,2.72,1.42,4.01,60,2026-03-02 22:42:38
169718,4,LED Display Module v04,Electronics,HoltWinters,2024-02-25,2.72,1.42,4.01,60,2026-03-02 22:42:38
169719,4,LED Display Module v04,Electronics,HoltWinters,2024-02-26,3.72,2.42,5.01,60,2026-03-02 22:42:38
169720,4,LED Display Module v04,Electronics,HoltWinters,2024-02-27,3.72,2.42,5.01,60,2026-03-02 22:42:38
169721,4,LED Display Module v04,Electronics,HoltWinters,2024-02-28,3.72,2.42,5.01,60,2026-03-02 22:42:38
169722,4,LED Display Module v04,Electronics,HoltWinters,2024-02-29,3.72,2.42,5.01,60,2026-03-02 22:42:38
169723,4,LED Display Module v04,Electronics,HoltWinters,2024-01-01,3.07,1.77,4.37,90,2026-03-02 22:42:38
169724,4,LED Display Module v04,Electronics,HoltWinters,2024-01-02,3.07,1.77,4.37,90,2026-03-02 22:42:38
169725,4,LED Display Module v04,Electronics,HoltWinters,2024-01-03,3.07,1.77,4.37,90,2026-03-02 22:42:38
169726,4,LED Display Module v04,Electronics,HoltWinters,2024-01-04,3.07,1.77,4.37,90,2026-03-02 22:42:38
169727,4,LED Display Module v04,Electronics,HoltWinters,2024-01-05,3.07,1.77,4.37,90,2026-03-02 22:42:38
169728,4,LED Display Module v04,Electronics,HoltWinters,2024-01-06,3.07,1.77,4.37,90,2026-03-02 22:42:38
169729,4,LED Display Module v04,Electronics,HoltWinters,2024-01-07,3.07,1.77,4.37,90,2026-03-02 22:42:38
169730,4,LED Display Module v04,Electronics,HoltWinters,2024-01-08,3.5,2.2,4.8,90,2026-03-02 22:42:38
169731,4,LED Display Module v04,Electronics,HoltWinters,2024-01-09,3.5,2.2,4.8,90,2026-03-02 22:42:38
169732,4,LED Display Module v04,Electronics,HoltWinters,2024-01-10,3.5,2.2,4.8,90,2026-03-02 22:42:38
169733,4,LED Display Module v04,Electronics,HoltWinters,2024-01-11,3.5,2.2,4.8,90,2026-03-02 22:42:38
169734,4,LED Display Module v04,Electronics,HoltWinters,2024-01-12,3.5,2.2,4.8,90,2026-03-02 22:42:38
169735,4,LED Display Module v04,Electronics,HoltWinters,2024-01-13,3.5,2.2,4.8,90,2026-03-02 22:42:38
169736,4,LED Display Module v04,Electronics,HoltWinters,2024-01-14,3.5,2.2,4.8,90,2026-03-02 22:42:38
169737,4,LED Display Module v04,Electronics,HoltWinters,2024-01-15,3.64,2.35,4.94,90,2026-03-02 22:42:38
169738,4,LED Display Module v04,Electronics,HoltWinters,2024-01-16,3.64,2.35,4.94,90,2026-03-02 22:42:38
169739,4,LED Display Module v04,Electronics,HoltWinters,2024-01-17,3.64,2.35,4.94,90,2026-03-02 22:42:38
169740,4,LED Display Module v04,Electronics,HoltWinters,2024-01-18,3.64,2.35,4.94,90,2026-03-02 22:42:38
169741,4,LED Display Module v04,Electronics,HoltWinters,2024-01-19,3.64,2.35,4.94,90,2026-03-02 22:42:38
169742,4,LED Display Module v04,Electronics,HoltWinters,2024-01-20,3.64,2.35,4.94,90,2026-03-02 22:42:38
169743,4,LED Display Module v04,Electronics,HoltWinters,2024-01-21,3.64,2.35,4.94,90,2026-03-02 22:42:38
169744,4,LED Display Module v04,Electronics,HoltWinters,2024-01-22,2.07,0.77,3.37,90,2026-03-02 22:42:38
169745,4,LED Display Module v04,Electronics,HoltWinters,2024-01-23,2.07,0.77,3.37,90,2026-03-02 22:42:38
169746,4,LED Display Module v04,Electronics,HoltWinters,2024-01-24,2.07,0.77,3.37,90,2026-03-02 22:42:38
169747,4,LED Display Module v04,Electronics,HoltWinters,2024-01-25,2.07,0.77,3.37,90,2026-03-02 22:42:38
169748,4,LED Display Module v04,Electronics,HoltWinters,2024-01-26,2.07,0.77,3.37,90,2026-03-02 22:42:38
169749,4,LED Display Module v04,Electronics,HoltWinters,2024-01-27,2.07,0.77,3.37,90,2026-03-02 22:42:38
169750,4,LED Display Module v04,Electronics,HoltWinters,2024-01-28,2.07,0.77,3.37,90,2026-03-02 22:42:38
169751,4,LED Display Module v04,Electronics,HoltWinters,2024-01-29,4.0,2.7,5.3,90,2026-03-02 22:42:38
169752,4,LED Display Module v04,Electronics,HoltWinters,2024-01-30,4.0,2.7,5.3,90,2026-03-02 22:42:38
169753,4,LED Display Module v04,Electronics,HoltWinters,2024-01-31,4.0,2.7,5.3,90,2026-03-02 22:42:38
169754,4,LED Display Module v04,Electronics,HoltWinters,2024-02-01,4.0,2.7,5.3,90,2026-03-02 22:42:38
169755,4,LED Display Module v04,Electronics,HoltWinters,2024-02-02,4.0,2.7,5.3,90,2026-03-02 22:42:38
169756,4,LED Display Module v04,Electronics,HoltWinters,2024-02-03,4.0,2.7,5.3,90,2026-03-02 22:42:38
169757,4,LED Display Module v04,Electronics,HoltWinters,2024-02-04,4.0,2.7,5.3,90,2026-03-02 22:42:38
169758,4,LED Display Module v04,Electronics,HoltWinters,2024-02-05,3.5,2.2,4.8,90,2026-03-02 22:42:38
169759,4,LED Display Module v04,Electronics,HoltWinters,2024-02-06,3.5,2.2,4.8,90,2026-03-02 22:42:38
169760,4,LED Display Module v04,Electronics,HoltWinters,2024-02-07,3.5,2.2,4.8,90,2026-03-02 22:42:38
169761,4,LED Display Module v04,Electronics,HoltWinters,2024-02-08,3.5,2.2,4.8,90,2026-03-02 22:42:38
169762,4,LED Display Module v04,Electronics,HoltWinters,2024-02-09,3.5,2.2,4.8,90,2026-03-02 22:42:38
169763,4,LED Display Module v04,Electronics,HoltWinters,2024-02-10,3.5,2.2,4.8,90,2026-03-02 22:42:38
169764,4,LED Display Module v04,Electronics,HoltWinters,2024-02-11,3.5,2.2,4.8,90,2026-03-02 22:42:38
169765,4,LED Display Module v04,Electronics,HoltWinters,2024-02-12,2.36,1.06,3.66,90,2026-03-02 22:42:38
169766,4,LED Display Module v04,Electronics,HoltWinters,2024-02-13,2.36,1.06,3.66,90,2026-03-02 22:42:38
169767,4,LED Display Module v04,Electronics,HoltWinters,2024-02-14,2.36,1.06,3.66,90,2026-03-02 22:42:38
169768,4,LED Display Module v04,Electronics,HoltWinters,2024-02-15,2.36,1.06,3.66,90,2026-03-02 22:42:38
169769,4,LED Display Module v04,Electronics,HoltWinters,2024-02-16,2.36,1.06,3.66,90,2026-03-02 22:42:38
169770,4,LED Display Module v04,Electronics,HoltWinters,2024-02-17,2.36,1.06,3.66,90,2026-03-02 22:42:38
169771,4,LED Display Module v04,Electronics,HoltWinters,2024-02-18,2.36,1.06,3.66,90,2026-03-02 22:42:38
169772,4,LED Display Module v04,Electronics,HoltWinters,2024-02-19,2.72,1.42,4.01,90,2026-03-02 22:42:38
169773,4,LED Display Module v04,Electronics,HoltWinters,2024-02-20,2.72,1.42,4.01,90,2026-03-02 22:42:38
169774,4,LED Display Module v04,Electronics,HoltWinters,2024-02-21,2.72,1.42,4.01,90,2026-03-02 22:42:38
169775,4,LED Display Module v04,Electronics,HoltWinters,2024-02-22,2.72,1.42,4.01,90,2026-03-02 22:42:38
169776,4,LED Display Module v04,Electronics,HoltWinters,2024-02-23,2.72,1.42,4.01,90,2026-03-02 22:42:38
169777,4,LED Display Module v04,Electronics,HoltWinters,2024-02-24,2.72,1.42,4.01,90,2026-03-02 22:42:38
169778,4,LED Display Module v04,Electronics,HoltWinters,2024-02-25,2.72,1.42,4.01,90,2026-03-02 22:42:38
169779,4,LED Display Module v04,Electronics,HoltWinters,2024-02-26,3.72,2.42,5.01,90,2026-03-02 22:42:38
169780,4,LED Display Module v04,Electronics,HoltWinters,2024-02-27,3.72,2.42,5.01,90,2026-03-02 22:42:38
169781,4,LED Display Module v04,Electronics,HoltWinters,2024-02-28,3.72,2.42,5.01,90,2026-03-02 22:42:38
169782,4,LED Display Module v04,Electronics,HoltWinters,2024-02-29,3.72,2.42,5.01,90,2026-03-02 22:42:38
169783,4,LED Display Module v04,Electronics,HoltWinters,2024-03-01,3.72,2.42,5.01,90,2026-03-02 22:42:38
169784,4,LED Display Module v04,Electronics,HoltWinters,2024-03-02,3.72,2.42,5.01,90,2026-03-02 22:42:38
169785,4,LED Display Module v04,Electronics,HoltWinters,2024-03-03,3.72,2.42,5.01,90,2026-03-02 22:42:38
169786,4,LED Display Module v04,Electronics,HoltWinters,2024-03-04,2.29,0.99,3.59,90,2026-03-02 22:42:38
169787,4,LED Display Module v04,Electronics,HoltWinters,2024-03-05,2.29,0.99,3.59,90,2026-03-02 22:42:38
169788,4,LED Display Module v04,Electronics,HoltWinters,2024-03-06,2.29,0.99,3.59,90,2026-03-02 22:42:38
169789,4,LED Display Module v04,Electronics,HoltWinters,2024-03-07,2.29,0.99,3.59,90,2026-03-02 22:42:38
169790,4,LED Display Module v04,Electronics,HoltWinters,2024-03-08,2.29,0.99,3.59,90,2026-03-02 22:42:38
169791,4,LED Display Module v04,Electronics,HoltWinters,2024-03-09,2.29,0.99,3.59,90,2026-03-02 22:42:38
169792,4,LED Display Module v04,Electronics,HoltWinters,2024-03-10,2.29,0.99,3.59,90,2026-03-02 22:42:38
169793,4,LED Display Module v04,Electronics,HoltWinters,2024-03-11,2.14,0.85,3.44,90,2026-03-02 22:42:38
169794,4,LED Display Module v04,Electronics,HoltWinters,2024-03-12,2.14,0.85,3.44,90,2026-03-02 22:42:38
169795,4,LED Display Module v04,Electronics,HoltWinters,2024-03-13,2.14,0.85,3.44,90,2026-03-02 22:42:38
169796,4,LED Display Module v04,Electronics,HoltWinters,2024-03-14,2.14,0.85,3.44,90,2026-03-02 22:42:38
169797,4,LED Display Module v04,Electronics,HoltWinters,2024-03-15,2.14,0.85,3.44,90,2026-03-02 22:42:38
169798,4,LED Display Module v04,Electronics,HoltWinters,2024-03-16,2.14,0.85,3.44,90,2026-03-02 22:42:38
169799,4,LED Display Module v04,Electronics,HoltWinters,2024-03-17,2.14,0.85,3.44,90,2026-03-02 22:42:38
169800,4,LED Display Module v04,Electronics,HoltWinters,2024-03-18,4.64,3.35,5.94,90,2026-03-02 22:42:38
169801,4,LED Display Module v04,Electronics,HoltWinters,2024-03-19,4.64,3.35,5.94,90,2026-03-02 22:42:38
169802,4,LED Display Module v04,Electronics,HoltWinters,2024-03-20,4.64,3.35,5.94,90,2026-03-02 22:42:38
169803,4,LED Display Module v04,Electronics,HoltWinters,2024-03-21,4.64,3.35,5.94,90,2026-03-02 22:42:38
169804,4,LED Display Module v04,Electronics,HoltWinters,2024-03-22,4.64,3.35,5.94,90,2026-03-02 22:42:38
169805,4,LED Display Module v04,Electronics,HoltWinters,2024-03-23,4.64,3.35,5.94,90,2026-03-02 22:42:38
169806,4,LED Display Module v04,Electronics,HoltWinters,2024-03-24,4.64,3.35,5.94,90,2026-03-02 22:42:38
169807,4,LED Display Module v04,Electronics,HoltWinters,2024-03-25,3.14,1.85,4.44,90,2026-03-02 22:42:38
169808,4,LED Display Module v04,Electronics,HoltWinters,2024-03-26,3.14,1.85,4.44,90,2026-03-02 22:42:38
169809,4,LED Display Module v04,Electronics,HoltWinters,2024-03-27,3.14,1.85,4.44,90,2026-03-02 22:42:38
169810,4,LED Display Module v04,Electronics,HoltWinters,2024-03-28,3.14,1.85,4.44,90,2026-03-02 22:42:38
169811,4,LED Display Module v04,Electronics,HoltWinters,2024-03-29,3.14,1.85,4.44,90,2026-03-02 22:42:38
169812,4,LED Display Module v04,Electronics,HoltWinters,2024-03-30,3.14,1.85,4.44,90,2026-03-02 22:42:38
169813,5,Ethernet Switch v05,Electronics,HoltWinters,2024-01-01,13.71,10.6,16.82,30,2026-03-02 22:42:38
169814,5,Ethernet Switch v05,Electronics,HoltWinters,2024-01-02,13.71,10.6,16.82,30,2026-03-02 22:42:38
169815,5,Ethernet Switch v05,Electronics,HoltWinters,2024-01-03,13.71,10.6,16.82,30,2026-03-02 22:42:38
169816,5,Ethernet Switch v05,Electronics,HoltWinters,2024-01-04,13.71,10.6,16.82,30,2026-03-02 22:42:38
169817,5,Ethernet Switch v05,Electronics,HoltWinters,2024-01-05,13.71,10.6,16.82,30,2026-03-02 22:42:38
169818,5,Ethernet Switch v05,Electronics,HoltWinters,2024-01-06,13.71,10.6,16.82,30,2026-03-02 22:42:38
169819,5,Ethernet Switch v05,Electronics,HoltWinters,2024-01-07,13.71,10.6,16.82,30,2026-03-02 22:42:38
169820,5,Ethernet Switch v05,Electronics,HoltWinters,2024-01-08,14.21,11.1,17.32,30,2026-03-02 22:42:38
169821,5,Ethernet Switch v05,Electronics,HoltWinters,2024-01-09,14.21,11.1,17.32,30,2026-03-02 22:42:38
169822,5,Ethernet Switch v05,Electronics,HoltWinters,2024-01-10,14.21,11.1,17.32,30,2026-03-02 22:42:38
169823,5,Ethernet Switch v05,Electronics,HoltWinters,2024-01-11,14.21,11.1,17.32,30,2026-03-02 22:42:38
169824,5,Ethernet Switch v05,Electronics,HoltWinters,2024-01-12,14.21,11.1,17.32,30,2026-03-02 22:42:38
169825,5,Ethernet Switch v05,Electronics,HoltWinters,2024-01-13,14.21,11.1,17.32,30,2026-03-02 22:42:38
169826,5,Ethernet Switch v05,Electronics,HoltWinters,2024-01-14,14.21,11.1,17.32,30,2026-03-02 22:42:38
169827,5,Ethernet Switch v05,Electronics,HoltWinters,2024-01-15,10.21,7.1,13.32,30,2026-03-02 22:42:38
169828,5,Ethernet Switch v05,Electronics,HoltWinters,2024-01-16,10.21,7.1,13.32,30,2026-03-02 22:42:38
169829,5,Ethernet Switch v05,Electronics,HoltWinters,2024-01-17,10.21,7.1,13.32,30,2026-03-02 22:42:38
169830,5,Ethernet Switch v05,Electronics,HoltWinters,2024-01-18,10.21,7.1,13.32,30,2026-03-02 22:42:38
169831,5,Ethernet Switch v05,Electronics,HoltWinters,2024-01-19,10.21,7.1,13.32,30,2026-03-02 22:42:38
169832,5,Ethernet Switch v05,Electronics,HoltWinters,2024-01-20,10.21,7.1,13.32,30,2026-03-02 22:42:38
169833,5,Ethernet Switch v05,Electronics,HoltWinters,2024-01-21,10.21,7.1,13.32,30,2026-03-02 22:42:38
169834,5,Ethernet Switch v05,Electronics,HoltWinters,2024-01-22,15.49,12.38,18.6,30,2026-03-02 22:42:38
169835,5,Ethernet Switch v05,Electronics,HoltWinters,2024-01-23,15.49,12.38,18.6,30,2026-03-02 22:42:38
169836,5,Ethernet Switch v05,Electronics,HoltWinters,2024-01-24,15.49,12.38,18.6,30,2026-03-02 22:42:38
169837,5,Ethernet Switch v05,Electronics,HoltWinters,2024-01-25,15.49,12.38,18.6,30,2026-03-02 22:42:38
169838,5,Ethernet Switch v05,Electronics,HoltWinters,2024-01-26,15.49,12.38,18.6,30,2026-03-02 22:42:38
169839,5,Ethernet Switch v05,Electronics,HoltWinters,2024-01-27,15.49,12.38,18.6,30,2026-03-02 22:42:38
169840,5,Ethernet Switch v05,Electronics,HoltWinters,2024-01-28,15.49,12.38,18.6,30,2026-03-02 22:42:38
169841,5,Ethernet Switch v05,Electronics,HoltWinters,2024-01-01,13.71,10.6,16.82,60,2026-03-02 22:42:38
